Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price
2014,30000,24.05882353,1461,83.8,5,8
2015,8000,16.66666667,5000,488.1,2,100
2012,58646,26.25882353,1582,126.32,5,4.74
2016,21000,15.29411765,2143,204,5,36
2015,57026,20.05333333,1598,103.6,5,5.54
2017,42000,21.4,1968,174.5,5,22.99
2017,26741,18.11764706,1997,120,7,10.08
2010,85000,23.33333333,1798,,5,2.85
2000,78000,21.46666667,796,37,4,0.55
2018,29091,15.55294118,2967,241.4,5,45.52
2018,37323,20.52941176,1493,100,7,7.29
2011,55595,24.16470588,1598,103.6,5,4.3
2015,49900,27.8,1197,83.14,5,4.8
2012,52500,21.36,1373,93.7,7,5.25
2016,5700,32.93333333,796,47.3,5,2.8
2014,53340,25.76470588,1396,88.76,5,4.35
2014,57000,26.70588235,1498,89.84,5,5.49
2015,59525,32.26,998,58.2,4,3.1
2014,58000,23.92941176,1498,103.2,5,6.5
2011,73000,14.17647059,2179,120,8,6.4
2016,33554,30.38823529,1498,99,5,6.22
2012,106000,15.28235294,2494,100,8,8.4
2018,27000,33.41176471,1248,73.75,5,5.9
2018,1000,33.56,799,53.3,5,3.4
2011,119000,15.41176471,2499,141,7,6.5
2002,75000,,2112,,6,1.7
2015,64000,25.17333333,999,123.24,5,6
2016,63738,23.14117647,1582,126.2,5,11.9
2016,16000,17.28235294,2993,258,5,48
2017,28000,24.92,1462,103,7,8
2007,91000,18.35294118,1896,106,5,2.45
2013,25000,24.8,1199,79.4,5,1.75
2014,65630,18.50588235,1968,174.33,5,21.75
2014,48094,22.66666667,1497,118,5,7.25
2009,90456,21.46666667,1298,88.2,5,3
2012,140000,23.52941176,1399,68,5,2.51
2015,95000,14.76470588,2982,168.5,7,19.6
2013,79000,18.58823529,2148,170,5,15.5
2012,96000,15.28235294,2494,100,7,11.5
2004,186679,17.33333333,1493,100,5,1.76
2015,91000,30.35294118,1498,98.6,5,4.68
2010,109703,19.04,1798,138.03,5,4
2012,110000,26.23529412,1248,74,5,2.8
2012,35000,18.82352941,2179,140,7,8.25
2010,47722,24.82352941,1248,73.9,5,1.7
2013,25000,19.65333333,1991,181.04,5,14.85
2018,8000,22.66666667,1591,121.3,5,12.85
2012,65000,17.57647059,2143,204,5,16
2018,1048,25.2,998,67.1,5,4.7
2014,42000,21.36,1373,93.7,7,5.94
2013,55000,24.11764706,1598,103.5,5,8
2010,72000,15.05882353,2494,102,8,5.45
2018,17773,18.26666667,1991,183,5,26.76
2013,65000,23.69411765,1498,88,5,3.5
2008,65000,,1086,62,5,1.39
2013,53280,26.25882353,1582,126.3,5,4.7
2016,34005,22.66666667,1198,73.75,5,5.75
2017,14618,24.8,1197,81.83,5,8.11
2006,65771,23.06666667,1061,64,5,0.75
2006,78000,18,1405,60,5,1
2016,105545,16.47058824,2498,112,7,5.3
2017,25000,14.58823529,2499,134,5,8
2010,80561,24.66666667,1197,80,5,2.74
2017,6000,28.53333333,1197,83.1,5,7.5
2016,39000,20.70588235,2179,153.86,7,13.5
2011,55001,21.96,1198,73.9,5,2.2
2012,63720,15.65333333,1796,186,5,13.25
2013,70000,27.75294118,1364,,5,3.88
2005,100000,20.4,1341,83,5,0.85
2017,15386,31.78666667,1199,84,5,5.11
2013,102486,23.37647059,1461,83.8,5,4.25
2013,58629,21.47058824,1968,187.74,5,16.52
2008,86000,16.38823529,2179,138,7,0.6
2012,68238,26.94117647,1248,74,5,4.8
2011,42036,18.26666667,1798,157.75,5,6.25
2014,55619,21.73333333,1797,147.5,5,8.3
2009,60000,22.66666667,1497,118,5,3.25
2015,30000,23.37647059,1461,83.8,5,7.75
2016,31150,19.24705882,2179,187.7,5,30.54
2010,70000,26.2,998,58.2,5,2.27
2010,70290,22.98666667,1198,73.9,5,2.96
2016,10000,23.42666667,1193,88.7,5,4
2014,68010,24.66666667,1197,82.85,5,5.25
2013,91903,20.8,1968,174.33,5,17.56
2011,38000,21.45333333,1598,103.5,5,3.25
2015,67600,30.8,998,67.04,5,4
2007,66800,20.4,1341,83,5,2.2
2016,37208,28.58823529,1248,88.5,5,7.43
2009,102002,10.23529412,2987,224.34,5,10.75
2011,68000,22.70588235,1248,73.9,5,2.75
2013,40000,21,2967,300,4,45
2015,33500,25.54666667,2494,158.2,5,19.75
2013,33746,24.66666667,1198,86.8,5,3.2
2009,53000,,3597,262.6,5,4.75
2011,45004,15.05882353,2494,102,7,9.48
2015,70602,30.35294118,1498,98.6,5,4.83
2014,27365,33.41176471,1248,74,5,4.75
2015,100000,28.70588235,1120,71,5,4
2012,55000,16.47058824,2498,112,8,2.9
2013,46000,25.2,998,67.1,5,2.65
2011,47000,29.92941176,936,57.6,5,2.5
2014,40929,32.26,998,58.2,4,
2013,54493,32.93333333,796,47.3,5,
2017,34000,16.09411765,2393,147.8,7,
2012,139000,27.75294118,1364,,5,
2014,29000,24.66666667,1197,82.85,5,
2016,85609,18.82352941,2179,140,7,
2015,59000,14.76470588,2982,168.7,7,
2013,65000,28.13333333,814,55.2,5,
2011,66000,22.66666667,1497,118,5,
2015,54684,17.76470588,2179,140,7,
2012,78000,15.05882353,1968,167.6,5,
2016,21000,25.2,1197,82,5,
2007,90000,17.86666667,1794,125,5,
2008,87628,20.94117647,1248,75,5,
2014,45000,17.65333333,1598,102.5,5,
2013,30788,20.05882353,1995,184,5,
2015,39524,23.04705882,1995,184,5,
2009,140000,16.23529412,1399,68,5,
2019,15409,29.33333333,1197,81.8,5,
2015,36502,23.33333333,1298,85.8,5,
2016,200000,27.29411765,1248,73.94,5,
2010,70000,24.08,1198,75,5,
2017,36701,32.93333333,796,47.3,5,
2009,72000,23.33333333,,,,
2011,40000,20.66666667,1799,132,5,
2005,47000,18.4,1299,70,5,
2006,93500,26.26666667,796,46.3,5,
2015,52000,32.11764706,1498,98.6,5,
2015,55429,25.48235294,1498,103.52,5,
2011,133000,22.66666667,1197,80,5,
2014,70000,27.75294118,1364,67.06,5,
2014,68000,17.77647059,1598,103.6,5,
2010,71000,26.41333333,1086,68.05,5,
2012,121000,12.35294118,2835,107.2,6,
2015,107000,27.52941176,1248,74,5,
2015,51000,25.46666667,1197,85.8,5,
2017,13500,19.78666667,1598,103.52,5,
2016,13000,20.38666667,1591,121.3,5,
2010,81000,15.05882353,2494,102,8,
2012,66889,26.44705882,1995,190,5,
2018,32000,32.22352941,1248,74,5,
2013,87001,20.12941176,1968,174.33,5,
2013,55000,19.47058824,1968,140,5,
2018,4000,20.54666667,1598,103.52,5,
2017,27778,28.84705882,1248,88.5,7,
2017,5000,27.64,1373,91.1,5,
2014,72000,27.64,1373,91.1,5,
2015,21000,23.52941176,2143,136,5,
2015,59299,15.28235294,2494,100.6,7,
2014,75000,22.21176471,1995,184,5,
2019,3413,32.93333333,796,47.3,5,
2014,62000,26.70588235,1498,89.84,5,
2010,105001,13.41176471,2953,153.86,7,
2013,89000,16.65882353,1968,174.3,5,
2014,21000,22.68,1591,121.3,5,
2014,50000,17.76470588,2179,140,7,
2016,70687,28.58823529,1248,88.5,5,
2016,104350,27.75294118,1364,67.04,5,
2011,150000,22.45882353,1396,69,5,
2008,81000,23.6,1497,78,5,
2008,89000,19.37333333,1798,138.1,5,
2017,35223,25.2,1197,82,5,
2015,48000,24.8,1197,81.83,5,
2015,60000,23.69411765,1498,88.8,5,
2018,7000,30.66666667,998,67,5,
2015,47572,24.26666667,1199,82.5,5,
2010,72727,18.11764706,2179,120,8,
2018,4708,25.48235294,1498,108.62,5,
2009,55000,25.2,998,67.1,5,
2013,44198,24.53333333,1198,86.8,5,
2015,35000,21.36,1373,93.7,7,
2013,63831,,1086,62,5,
2017,17540,24.21333333,1196,86.8,5,
2017,14000,31.78666667,1199,84,5,
2007,47000,,1086,,5,
2010,75422,24.8,1199,79.4,5,
2011,67000,27.15294118,1461,63.1,5,
2013,79999,15.28235294,2494,100,8,
2017,5044,26.85333333,1197,81.86,5,
2016,31601,27.64,1373,91.1,5,
2014,70000,21.31764706,1995,190,5,
2016,16000,25.54666667,2487,175.67,5,
2016,31700,25.21176471,1364,87.2,5,
2014,76969,26.25882353,1582,126.32,5,
2015,37000,24.95294118,1498,103.2,5,
2014,23000,14.76,2496,179.5,5,
2014,59098,22.66666667,1197,80,5,
2010,142299,17.42666667,1368,88.76,5,
2011,75731,23.52941176,1399,68,5,
2017,69627,24.8,1197,81.83,5,
2011,49000,20.4,1596,99.6,5,
2015,25700,15.86666667,1595,120.7,5,
2012,80800,24.66666667,1197,82.85,5,
2013,110896,27.52941176,1248,74,5,
2009,62261,23.89333333,1086,62.1,5,
2017,27610,28.53333333,1197,83.1,5,
2011,89219,13.6,2354,180,5,
2018,6700,25.78666667,1198,75.94,5,
2011,51599,25.33333333,998,67.1,5,
2013,37489,26.70588235,1582,126.24,5,
2016,98000,20.58823529,1396,70,5,
2012,25183,34.66666667,624,35,4,
2015,52100,21.31764706,1995,190,5,
2014,60000,30.35294118,1498,98.6,5,
2013,51000,25.96470588,1199,73.9,5,
2012,70000,26.23529412,1248,74,5,
2015,95000,20.37647059,1968,138.13,5,
2014,66346,30.58823529,1498,98.6,5,
2015,69150,30.35294118,1498,98.6,5,
2016,31000,24.8,1197,81.83,5,
2013,49000,21.31764706,1995,190,5,
2014,63058,25.86666667,1198,86.8,5,
2016,22000,23.18823529,2143,201.15,5,
2015,73026,21.96,1198,74,5,
2011,21762,25.6,1197,80,5,
2018,29738,22.68,1591,121.3,5,
2018,16053,24.8,1197,81.83,5,
2012,61665,19.68235294,2993,218,5,
2015,51000,22.70588235,1248,73.9,5,
2016,34820,25.76470588,1498,98.6,7,
2018,12000,23.33333333,1373,91.1,7,
2017,32287,31.28235294,1248,74,5,
2012,121134,27.75294118,1364,,5,
2015,74485,18.92941176,1995,184,5,
2011,63000,29.92941176,936,57.6,5,
2018,53190,21.77647059,1968,147.51,5,
2016,26900,14.11764706,2987,224,7,
2015,40000,23.04705882,1995,184,5,
2016,40587,25.2,1197,82,5,
2015,27000,25.2,1197,82,5,
2016,29108,27.75294118,1364,67.04,5,
2015,18000,26.44,1198,67,5,
2017,10500,27.85333333,1197,81.8,5,
2009,60000,25.33333333,998,66.1,5,
2011,61000,18.53333333,1799,130.3,5,
2017,5000,30.32,796,47.3,5,
2018,24001,16,1999,177,5,
2011,76000,27.05882353,1396,90,5,
2014,56000,25.17333333,999,123.24,5,
2016,30000,24.2,1198,82,5,
2017,44263,28.58823529,1248,88.5,5,
2011,97899,23.52941176,1399,68,5,
2011,157301,24.16470588,1598,103.6,5,
2008,135000,20.94117647,1399,,5,
2016,35000,19.2,1368,88.8,5,
2009,106000,18,1799,130,5,
2016,121590,21.17647059,2000,148,5,
2012,64692,30,998,67.04,5,
2010,41000,27.14666667,1197,78.9,5,
2018,25143,25.88235294,1498,108.495,5,
2011,51000,24.16470588,1598,103.6,5,
2005,109000,15.41176471,1493,82,5,
2015,69062,26.70588235,1498,89.84,5,
2015,34386,19.24705882,2179,187.7,5,
2016,20185,28.53333333,1197,83.1,5,
2013,41585,28.23529412,1120,70,5,
2011,24000,28.13333333,814,55.2,5,
2016,40000,17.64705882,2143,204,5,
2012,37000,,2987,165,5,
2015,67630,27.05882353,1498,98.96,5,
2016,24192,30.8,998,67.04,5,
2017,32248,28.58823529,1248,88.5,5,
2013,28000,15.29411765,2179,120,8,
2018,36471,19.73333333,1591,121.3,5,
2015,69689,23.06666667,1497,117.3,7,
2015,69095,13.29411765,2987,254.8,7,
2010,46000,24.66666667,1197,80,5,
2008,65000,13.50666667,3498,364.9,5,
2015,119258,24.28235294,1498,108.5,5,
2015,38339,15.29411765,2143,201.1,5,
2012,59503,22.37333333,1496,88.73,5,
2010,93600,20,1405,71,5,
2011,58865,19.06666667,1798,160,5,
2012,64631,26.26666667,796,46.3,5,
2007,124298,20,1896,105,5,
2003,50000,25.2,998,67.1,5,
2013,40001,25.45882353,1461,84.8,5,
2015,62659,25.86666667,1198,86.8,5,
2014,68138,27.14666667,1197,78.9,5,
2014,34000,17.95294118,2143,203.2,5,
2013,67000,20.05333333,1598,103.6,5,
2015,64141,28.47058824,1498,98.6,7,
2019,1000,32.93333333,796,47.3,5,
2013,42000,15.29411765,2143,201.1,5,
2009,76677,22.53333333,1497,100,5,
2013,66848,13.88235294,2967,246.7,5,
2007,78000,,1086,62,5,
2010,111166,22.70588235,1248,73.9,5,
2007,76000,21.29411765,1493,110,5,
2012,94049,15.05882353,1968,167.6,5,
2014,47000,20.05882353,1995,184,5,
2006,140000,15.88235294,1405,,5,
2015,20047,31.86666667,624,37.48,4,
2017,16000,19.72941176,2993,261.49,5,
2012,27000,24.66666667,1198,86.8,5,
2018,1001,32.93333333,796,47.3,5,
2010,89312,22.66666667,1197,80,5,
1996,65000,16.58823529,1995,,5,
2012,93000,22.36470588,1461,108.45,5,
2013,48000,27.52941176,1248,74,5,
2014,64917,33.41176471,1248,73.75,5,
2017,19678,23.73333333,1497,117.3,5,
2014,12000,17.34117647,2993,270.9,5,
2014,41309,22.21176471,1995,184,5,
2018,25038,25.6,1995,190,5,
2016,68673,29.92941176,936,56.3,5,
2018,26343,22.67058824,2143,167.62,5,
2005,81245,22.4,796,34.2,8,
2012,62100,27.15294118,1461,63.1,5,
2013,104000,20.05333333,1598,103.6,5,
2014,114831,20.8,1968,174.33,5,
2010,46000,19.46666667,1368,88.7,5,
2014,80000,26.25882353,1582,126.32,5,
2016,9201,22.92,1197,81.86,5,
2013,55311,25.86666667,1198,86.8,5,
2015,58217,28.82352941,1498,98.6,7,
2013,70655,15.88235294,2477,175.56,7,
2015,46000,27.14666667,1197,78.9,5,
2014,125000,24.72941176,1248,88.8,5,
2014,59000,22.36470588,1461,108.45,5,
2013,66000,25.88235294,1582,126.2,5,
2009,82242,24.82352941,1248,73.9,5,
2012,107281,15.05882353,2494,102,8,
2015,196000,14.35294118,1948,68,10,
2015,75000,17.84705882,1968,181,5,
2011,11791,21.6,1172,68,5,
2013,46000,21.73333333,1797,147.5,5,
2011,81000,25.96470588,1199,73.9,5,
2015,46950,23.61333333,1197,78.8,5,
2017,18000,25.2,1197,82,5,
2016,95942,18.11764706,2179,120,7,
2016,42925,27.64,1373,91.1,5,
2014,33750,20.8,1196,70.02,5,
2016,14000,18.13333333,1598,181,4,
2015,29000,23.14117647,1582,126.2,5,
2015,67365,17.76470588,2179,140,7,
2014,67791,17.76470588,2179,140,7,
2016,20000,19.47058824,2498,105,6,
2011,90198,22.70588235,1248,73.9,5,
2010,77000,26.41333333,1086,68.05,5,
2017,42520,27.64,1373,91.1,5,
2009,87829,17.3,1061,57.5,5,
2017,21701,28.53333333,1197,83.1,5,
2008,86033,26.26666667,796,46.3,5,
2015,25000,25.46666667,1197,81.86,5,
2011,45000,25.21176471,1364,87.2,5,
2018,22987,21.96,1198,73.9,5,
2009,48725,26.41333333,1086,68.05,5,
2013,42500,25.2,1197,81.86,5,
2014,35000,22.8,1591,121.4,5,
2014,56000,20.94117647,1399,68,5,
2014,10000,15.87058824,2179,138.03,5,
2010,15669,27.89333333,998,67.1,5,
2016,55331,20.8,1968,174.33,5,
2015,44535,24.07058824,1461,83.8,5,
2012,74000,19.47058824,2498,105,7,
2014,77901,15.28235294,2494,100.6,7,
2010,58186,23.33333333,1298,85.8,5,
2010,30000,18.93333333,1598,102,5,
2012,90000,27.75294118,1364,,5,
2018,14730,18,1999,246.74,5,
2013,40000,26.26666667,796,46.3,5,
2007,88107,20.34666667,1150,74.9,5,
2012,53226,24.28235294,1498,108.5,5,
2013,76000,29.64705882,1248,74,5,
2008,200000,15.05882353,2494,102,8,
2013,73000,16.71764706,2143,203,5,
2009,77200,17.6,1495,94,5,
2012,67000,17.88235294,1968,140.8,5,
2005,150000,17.41176471,2499,80,10,
2009,145278,13.74117647,2498,112,8,
2015,62083,24.92941176,1396,88.76,5,
2010,61696,18,1799,130,5,
2017,28000,27.05882353,1498,98.96,5,
2013,50142,17.45882353,2143,170,5,
2014,45000,18.26666667,1798,157.75,5,
2014,97513,24.87058824,1498,103.52,5,
2011,55000,16.4,1796,185,5,
2004,82000,21.46666667,796,37,4,
2013,71501,26.94117647,1248,74,5,
2017,23000,25.76470588,1498,98.6,7,
2015,66095,20.8,1968,174.33,5,
2014,49500,13.52941176,2982,171,7,
2009,90000,17.86666667,2362,164.7,5,
2017,25384,27.85333333,1197,81.8,5,
2016,27529,22.68,1591,121.3,5,
2012,69297,22.4,1497,116.3,5,
2009,66000,22.66666667,1497,118,5,
2012,20000,24.74117647,1461,65,5,
2015,67000,13.29411765,2987,254.8,7,
2015,36933,28.13333333,814,55.2,5,
2007,194000,15.28235294,2494,100.6,8,
2013,42200,24.43529412,1248,88.76,7,
2015,53093,14.2,2967,241.4,7,
2012,88000,22.66666667,1497,118,5,
2017,42954,32.09333333,998,67.1,5,
2015,106000,29.41176471,1396,69,5,
2015,41700,21.31764706,1995,190,5,
2018,34464,22.67058824,2143,170,5,
2010,15000,23.73333333,1199,76.8,5,
2010,70000,25.33333333,998,67.1,5,
2017,119256,18.82352941,2179,140,7,
2011,50036,22.66666667,1497,118,5,
2013,58000,15.28235294,2494,100.6,7,
2011,75000,24.66666667,1197,80,5,
2013,53313,27.89333333,998,67.1,5,
2015,73000,15.28235294,2494,100.6,8,
2013,83989,27.15294118,1461,63.1,5,
2015,86247,23.14117647,1582,126.2,5,
2016,24000,15.28235294,2494,100.6,8,
2010,58000,16.71764706,2143,203,5,
2015,33000,24.8,1197,81.83,5,
2005,100000,14.8,2354,142,5,
2017,65896,16.09411765,2393,147.8,7,
2016,120000,26.51764706,1396,88.73,5,
2013,26000,24.47058824,1461,64.1,5,
2012,62300,20.13333333,1196,73,5,
2012,77801,19.04,1798,138.03,5,
2015,42000,19.04,1798,138.03,5,
2013,35000,20.66666667,1595,120.7,5,
2016,30134,26.51764706,1396,88.73,5,
2012,79038,17.06666667,2354,177.6,5,
2009,80000,15.6,2354,177.6,5,
2012,75000,18.77647059,2523,62.1,7,
2010,80000,24.82352941,1248,73.9,5,
2014,84419,18.26666667,1798,157.75,5,
2013,70200,24,1198,86.7,5,
2013,98000,20.05333333,1598,103.6,5,
2016,131503,27.29411765,1248,73.94,5,
2011,54652,22.66666667,1497,118,5,
2010,92000,18.66666667,1595,102,5,
2010,44287,20.8,1196,70,5,
2015,205000,15.28235294,2494,100.6,7,
2015,48000,24.8,1197,81.86,5,
2016,18000,29.78823529,1198,77,6,
2008,31200,13.6,5998,616,5,
2009,72000,22.66666667,1497,118,5,
2009,85000,24.66666667,1197,80,5,
2010,27000,22.66666667,1497,118,5,
2012,126000,16.75294118,2755,174.5,7,
2017,50000,21.03529412,1405,48.21,5,
2013,58811,24,1198,86.7,5,
2013,52196,25.96470588,1199,73.9,5,
2017,45105,26.25333333,1198,67.04,5,
2015,25160,25.2,1197,82,5,
2017,18000,27.06666667,1199,84,5,
2007,74000,15.86666667,2354,144,5,
2009,67700,16.47058824,2498,112,7,
2015,61062,14.57647059,2179,147.51,5,
2016,105000,15.28235294,2494,100.6,7,
2013,155550,29.41176471,1396,69.01,5,
2016,66000,28.58823529,1248,88.5,5,
2012,93884,22.66666667,1497,118,5,
2009,200000,24,1248,91.7,5,
2016,57200,31.78666667,1199,84,5,
2013,93568,25.96470588,1199,73.9,5,
2014,54000,27.34666667,998,67.04,5,
2016,40571,20.01176471,1582,126.2,5,
2015,59000,21.47058824,1968,187.74,5,
2017,17273,24.32941176,1995,190,5,
2011,100077,13.41176471,2953,153.86,7,
2011,39934,25.6,1197,80,5,
2016,46000,28.58823529,1248,88.5,5,
2016,30842,22.66666667,1497,118,5,
2005,65000,15.6,1796,178,5,
2016,70000,13.05882353,2400,200,7,
2011,150152,13.52941176,2982,171,7,
2009,67038,12.13333333,2349,,5,
2011,43985,11.88,1086,62.1,5,
2014,58598,13.17647059,2993,241,4,
2016,100000,29.41176471,1396,69.01,5,
2016,35000,16.65882353,1968,174.3,5,
2008,84500,27.14666667,1197,78.9,5,
2018,18006,28.53333333,1197,83.1,5,
2013,99000,33.41176471,1248,74,5,
2014,51200,20.13333333,1196,73,5,
2014,130000,12.94117647,2982,170.3,7,
2017,25000,19.27058824,1995,182.46,5,
2017,32352,28.53333333,1197,83.1,5,
2011,20000,27.14666667,1197,78.9,5,
2013,46000,19.47058824,1968,147.51,5,
2018,12500,29.33333333,1197,81.8,5,
2011,53138,15.05882353,2494,102,8,
2013,170000,27.52941176,1248,74,5,
2012,38583,26.94117647,1248,74,5,
2016,26000,30,998,67,5,
2017,22865,20.38666667,1591,121.3,5,
2013,45000,20.58823529,1896,106,5,
2017,62889,27.2,1197,81.8,5,
2013,153000,22.4,796,34.2,5,
2016,67000,33.41176471,1248,74,5,
2014,39000,20.66666667,1198,86.7,5,
2006,164000,17.86666667,1794,125,5,
2018,57178,22.70588235,1248,73.9,5,
2013,40000,20.8,1968,174.33,5,
2007,40000,24,995,62,5,
2007,89564,21.29411765,1493,110,5,
2012,66727,21.36,1373,93.7,7,
2013,75000,18.50588235,1968,174.33,5,
2017,31056,17.42352941,1998,163.7,5,
2011,61000,20.05333333,1598,103.6,5,
2016,34782,22.53333333,1197,82,5,
2012,31736,27.14666667,1197,78.9,5,
2014,75000,23.10588235,1461,108.5,5,
2014,15000,19.47058824,2498,105,6,
2016,38503,26.70588235,1498,89.84,5,
2017,45353,25.76470588,1498,98.6,7,
2015,30000,14.94117647,2179,187.7,5,
2011,69470,23.46666667,1496,88.73,5,
2008,63288,12.13333333,2349,,5,
2017,25087,21.96,1198,74,5,
2015,134000,15.05882353,2494,102,7,
2015,54955,17.42352941,1998,163.7,5,
2017,28000,25.88235294,1582,126.2,5,
2015,45250,30.35294118,1498,98.6,5,
2012,89190,13.41176471,2993,245.41,7,
2017,48184,30.58823529,1498,98.6,5,
2015,42125,31.28235294,1248,74,5,
2017,47052,25.53333333,1198,75.94,5,
2011,67000,27.14666667,1197,78.9,5,
2011,43189,,999,,5,
2015,174889,31.28235294,1248,74,5,
2004,72135,26.26666667,796,46.3,5,
2017,17660,28.58823529,1248,88.5,5,
2009,120000,15.6,2354,177.6,5,
2010,29629,24.8,1199,76.8,5,
2016,69564,20.94117647,1248,,5,
2017,34848,21.05882353,2143,170,5,
2013,61000,16.47058824,2498,112,8,
2015,21000,26.44,1198,67,7,
2015,27912,19.24705882,2179,187.7,5,
2013,62909,25.29411765,1248,88.8,5,
2018,33140,30.8,998,67.04,5,
2014,75000,24.95294118,1498,103.2,5,
2017,25571,26.78823529,1498,98.59,5,
2002,120000,,999,,5,
2016,12020,24.43529412,1248,88.76,7,
2014,36665,22,1198,86.8,5,
2018,41502,15.88235294,2477,175.56,7,
2011,130000,16.71764706,2143,203,5,
2017,51000,29.64705882,1248,74,5,
2008,103000,17.6,1495,94,5,
2012,70000,19.47058824,1968,147.51,5,
2010,56239,22.66666667,1497,118,5,
2016,40000,26.69411765,1995,190,5,
2018,19964,30,999,67,5,
2012,72246,16,2523,63,7,
2018,15000,24.11764706,1582,126.2,5,
2016,14000,31.86666667,624,37.48,4,
2016,22764,21.6,1199,74,5,
2012,65000,21.56470588,1968,167.7,5,
2016,45000,14.21176471,2999,161,7,
2017,32090,15.29411765,2143,204,5,
2014,83000,17.76470588,2179,140,7,
2011,70000,15.29411765,2143,204,5,
2013,68000,18.82352941,2179,140,7,
2012,105000,22.6,1498,97.7,5,
2006,88000,17.33333333,1795,127,5,
2007,93000,14.8,2354,142,5,
2014,107000,30.58823529,1498,98.6,5,
2011,141844,14.76470588,2982,168.5,7,
2015,32469,25.78666667,1198,76,5,
2015,56318,17.76470588,2179,140,7,
2017,26002,24.35294118,1496,113.98,4,
2014,83000,29.64705882,1248,74,5,
2010,80000,24.8,1199,79.4,5,
2016,56474,28.53333333,1197,83.1,5,
2012,26000,19.73333333,1595,120.69,5,
2009,49000,12.98666667,1984,208,5,
2010,64132,20,1896,105,5,
2016,41810,23.14117647,1582,126.2,5,
2013,60000,19.36470588,2993,258,5,
2016,22177,,2987,165,5,
2014,100000,23.52941176,1399,68.05,5,
2012,75000,23.52941176,1968,138.1,5,
2011,68000,25.76470588,1396,90,5,
2016,43518,15.28235294,2494,100,7,
2012,39100,22.64,998,66.1,5,
2011,58000,22.68,1591,121.3,5,
2010,52000,22.66666667,1497,118,5,
2014,80000,15.52941176,1995,170,5,
2006,96000,24.26666667,998,67.1,5,
2010,63000,18.26666667,1798,157.75,5,
2014,50000,18.50588235,1968,174.33,5,
2014,15322,28.13333333,814,55.2,5,
2012,47000,25.86666667,1198,86.8,5,
2011,76041,24.16470588,1598,103.6,5,
2009,46000,17.6,1495,94,5,
2013,160000,18.77647059,2523,62.1,7,
2015,17000,32.49411765,793,47,5,
2014,56000,28.23529412,1120,70,5,
2005,35000,20.4,1341,61,5,
2015,54278,15.28235294,2494,100.6,7,
2015,39000,29.88235294,1186,73.97,5,
2013,40000,20.8,1968,174.33,5,
2013,41000,20.84,1499,110.4,5,
2011,30342,20.74666667,1998,252,5,
2008,88000,23.6,1497,78,5,
2018,9000,28.66666667,1197,81.8,5,
2010,70000,22.70588235,1248,73.9,5,
2011,46279,21.96,1198,73.9,5,
2016,105000,27.29411765,1248,73.94,5,
2011,130000,19.43529412,1991,123.7,5,
2017,30000,33.56,799,53.3,5,
2013,54000,22.74117647,1968,138.03,5,
2010,65000,23.52941176,1399,68,5,
2010,70000,23.33333333,1298,85.8,5,
2015,46000,15.29411765,2143,204,5,
2007,113000,24,995,62,5,
2016,67310,25.2,1197,82,5,
2019,1015,25.33333333,1199,88.7,5,
2011,83035,22.66666667,1497,118,5,
